19,74LS86,Quad 2-Input Exclusive-OR (XOR) Gate,"The 74LS86 is a digital IC that contains four independent exclusive-OR gates, each with two inputs. Each gate outputs a HIGH signal only when the two inputs are different (one HIGH, one LOW), making it useful for logic operations such as parity checking, bit comparison, and certain arithmetic functions. It is commonly used in digital circuits and is available in standard 14-pin packages.",Yes,Yes,https://www.futurlec.com/74LS/74LS86.shtml
20,74LS90,Decade and Binary Counter,"The 74LS90 is a digital IC that functions as a decade (divide-by-10) and binary (divide-by-2 and divide-by-5) counter. It contains four flip-flops and internal logic to provide various counting sequences, including BCD (binary-coded decimal) and bi-quinary counts. This IC is widely used for counting applications, such as digital clocks and frequency dividers, and is available in standard 14-pin packages.",Yes,Yes,https://www.futurlec.com/74LS/74LS90.shtml
21,74LS92,Divide-by-12 Counter (Modulo-12 Ripple Counter),"The 74LS92 is a high-speed 4-bit ripple counter IC that can be configured as a divide-by-12 (modulo-12) counter. It contains four master/slave flip-flops internally arranged to provide both a divide-by-two and a divide-by-six section, each triggered by a falling clock edge. The counter can be set up for different counting modes, including divide-by-2, divide-by-6, and divide-by-12, by connecting the appropriate outputs and clock inputs. It also features a gated asynchronous master reset to clear all flip-flops, making it suitable for frequency division and counting applications in digital systems.",Yes,Yes,https://www.futurlec.com/74LS/74LS92.shtml
22,74LS93,4-Bit Binary Counter,"The 74LS93 is a high-speed 4-bit ripple counter IC that can be configured for binary counting or other modes. It consists of four master/slave flip-flops split into a divide-by-two and a divide-by-eight section, both triggered on the falling edge of the clock. By connecting outputs and clock inputs as needed, the IC can perform simultaneous divisions by 2, 4, 8, or 16, making it useful as a general-purpose binary counter, frequency divider, or for generating timing sequences. It also includes a gated asynchronous master reset to clear all flip-flops for reliable operation.",Yes,Yes,https://www.futurlec.com/74LS/74LS93.shtml
23,74LS95,4-Bit Shift Register,"The 74LS95 is a 4-bit shift register IC that supports both serial and parallel synchronous data operations. It has a mode control input and separate clock inputs for serial shift right and parallel load functions, allowing data transfer to outputs on the falling edge of the selected clock. The IC can also perform left-shift by external wiring and is ideal for temporary data storage, serial-to-parallel conversion, or parallel-to-serial conversion in digital systems. It is fabricated using Schottky technology for high speed and is compatible with standard TTL logic families.",Yes,Yes,https://www.futurlec.com/74LS/74LS95.shtml
24,74LS123,Dual Retriggerable Monostable Multivibrator (One-Shot),"The 74LS123 is a dual retriggerable monostable multivibrator IC, also known as a one-shot pulse generator. Each section can be triggered by either a positive or negative edge, and the output pulse width is set by external resistor and capacitor values. The device allows pulse extension by retriggering and features a clear input to terminate pulses early. It is widely used for generating timing pulses, delays, and pulse-width modulation in digital circuits, with outputs capable of durations from nanoseconds up to very long intervals.",Yes,Yes,https://www.futurlec.com/74LS/74LS123.shtml
25,74LS125,Quad 3-State Buffer,"The 74LS125 is a digital IC featuring four independent non-inverting buffer gates, each with a 3-state output. Each buffer can be individually enabled or disabled, providing either a logic output or a high-impedance state to the bus line. This allows for flexible control of data flow and prevents conflicts on shared bus lines, making the IC well-suited for use in bus-oriented digital systems.",Yes,Yes,https://www.futurlec.com/74LS/74LS125.shtml
26,74LS126,Quad 3-State Buffer,"The 74LS126 is a digital IC that contains four independent non-inverting buffer gates, each with a 3-state output. When enabled, the outputs provide standard logic levels with extra drive capability for bus line applications; when disabled, the outputs enter a high-impedance state, effectively disconnecting from the bus. This feature allows multiple devices to share the same output lines without interference, making the IC ideal for data bus systems in digital circuits.",Yes,Yes,https://www.futurlec.com/74LS/74LS126.shtml
27,74LS138,3-to-8 Line Decoder/Demultiplexer,"The 74LS138 is a high-speed digital IC that decodes three binary select inputs into one of eight active-low outputs, with three enable inputs for flexible cascading and expansion. It is commonly used for memory address decoding, data routing, and demultiplexing applications in digital systems, providing fast and reliable selection of one output line among eight possibilities.",Yes,Yes,https://www.futurlec.com/74LS/74LS138.shtml
28,74LS139,Dual 2-to-4 Line Decoder/Demultiplexer,"The 74LS139 is a digital IC containing two separate 2-to-4 line decoders or demultiplexers in a single package. Each decoder takes two binary select inputs and an enable input to activate one of four active-low outputs. It is designed for high-speed memory decoding and data routing, making it suitable for applications that require the selection or distribution of signals across multiple lines.",Yes,Yes,https://www.futurlec.com/74LS/74LS139.shtml
29,74LS148,8-Line to 3-Line Priority Encoder,"The 74LS148 is a digital IC that encodes eight active-low input lines into a 3-bit binary (octal) code, with priority given to the highest-numbered active input. It features cascading circuitry with enable input and output pins, allowing for easy expansion to larger encoder arrays. The device ensures that only the highest-priority input is represented at the output, making it ideal for applications requiring prioritized data encoding, such as interrupt systems or data multiplexing in digital circuits.",Yes,Yes,https://www.futurlec.com/74LS/74LS148.shtml
30,74LS151,1-of-8 Line Data Selector/Multiplexer,"The 74LS151 is a digital IC that selects one of eight data inputs and routes it to a single output, based on three binary select inputs. It features a strobe input for enabling or disabling the device and provides both true and complementary outputs. This IC is commonly used for data routing, parallel-to-serial conversion, and as a Boolean function generator in digital systems, and is available in standard 16-pin packages.",Yes,Yes,https://www.futurlec.com/74LS/74LS151.shtml
31,74LS153,Dual 1-of-4 Line Data Selector/Multiplexer,"The 74LS153 is a digital IC containing two independent 4-input multiplexers, each with its own strobe (enable) input. Each multiplexer selects one of four data inputs to pass to the output, based on two shared binary select inputs. The IC is widely used for multiplexing data lines, parallel-to-serial conversion, and logic function implementation in digital circuits, and is available in a 16-pin package.",Yes,Yes,https://www.futurlec.com/74LS/74LS153.shtml
32,74LS154,4-Line to 16-Line Decoder/Demultiplexer,"The 74LS154 is a digital IC that decodes four binary-coded inputs into one of sixteen mutually exclusive outputs, with two active-low strobe inputs for enabling the device. When enabled, only one output is LOW at a time, corresponding to the binary input combination. This IC is ideal for memory address decoding, data distribution, and demultiplexing applications in digital systems, and is available in a 24-pin package.",Yes,Yes,https://www.futurlec.com/74LS/74LS154.shtml
33,74LS155,Dual 2-Line to 4-Line Decoder/Demultiplexer,"The 74LS155 contains two separate 2-to-4 line decoders or demultiplexers in one chip. It can be used to convert binary inputs into one of several outputs or to route data from one input to several outputs. Each section can be enabled or disabled independently, and the IC is useful for expanding address decoding or data routing in digital circuits.",Yes,Yes,https://www.futurlec.com/74LS/74LS155.shtml
34,74LS156,Dual 2-Line to 4-Line Decoder/Demultiplexer (Open-Collector Outputs),"The 74LS156 is similar to the 74LS155 but has open-collector outputs, making it suitable for wired-OR connections. It provides two independent 2-to-4 decoders or demultiplexers in one package, allowing you to select or route data to multiple outputs. Each section can be enabled separately, making it easy to use in larger decoding or demultiplexing applications.",Yes,Yes,https://www.futurlec.com/74LS/74LS156.shtml
35,74LS157,Quad 2-Line to 1-Line Data Selector/Multiplexer,"The 74LS157 is a 4-bit wide, 2-to-1 multiplexer. It selects one of two 4-bit data sources and passes it to the outputs, controlled by a select input and a strobe (enable) input. This IC is commonly used to combine or switch between two sets of data in digital systems.",Yes,Yes,https://ece-classes.usc.edu/ee459/library/datasheets/DM74LS157.pdf
36,74LS158,Quad 2-Input Multiplexer (with Inverted Outputs),"The 74LS158 is a high-speed 4-bit 2-to-1 multiplexer with inverted outputs. It selects data from two sources for each output line, based on a common select and enable input. The outputs are inverted, and when the enable input is high, all outputs are forced high. It is useful for data routing and logic function generation in digital circuits.",Yes,Yes,https://ece-classes.usc.edu/ee459/library/datasheets/DM74LS157.pdf
37,74LS160,Synchronous 4-Bit BCD (Decade) Counter with Asynchronous Reset,"The 74LS160 is a high-speed 4-bit synchronous counter that counts from 0 to 9 (BCD/decade). It features parallel load, count enable, and asynchronous master reset, making it suitable for applications like frequency division, memory addressing, and digital clocks. The counter can be preset to any value and supports cascading for multi-digit counting.",Yes,No,https://www.futurlec.com/74LS/74LS160.shtml
38,74LS161,Synchronous 4-Bit Binary Counter with Asynchronous Reset,"The 74LS161 is a 4-bit synchronous binary counter that counts from 0 to 15. It offers parallel load, count enable, and asynchronous master reset inputs for flexible control. This IC is ideal for binary counting, frequency division, and digital addressing, and can be easily cascaded for larger counting ranges.",Yes,No,https://www.futurlec.com/74LS/74LS161.shtml
39,74LS162,Synchronous 4-Bit BCD (Decade) Counter with Synchronous Reset,"The 74LS162 is a synchronous 4-bit BCD (decade) counter with synchronous reset, parallel load, and count enable features. It counts from 0 to 9 and resets synchronously with the clock, making it useful for applications requiring precise timing and easy cascading in digital systems.",Yes,No,https://www.futurlec.com/74LS/74LS162.shtml
40,74LS163,Synchronous 4-Bit Binary Counter with Synchronous Reset,"The 74LS163 is a 4-bit synchronous binary counter that counts from 0 to 15, featuring synchronous reset, parallel load, and count enable. All operations are synchronized with the clock, which helps avoid timing issues, and the IC can be cascaded for use in larger counting applications.",Yes,No,https://www.futurlec.com/74LS/74LS163.shtml
41,74LS166,8-Bit Parallel-In/Serial-Out Shift Register,"The 74LS166 is an 8-bit shift register that can load data in parallel or accept data serially, then shift it out one bit at a time. It features a synchronous load, direct clear, and clock gating for flexible operation, making it ideal for parallel-to-serial data conversion and data storage or transfer in digital circuits.",Yes,Yes,https://www.futurlec.com/74LS/74LS166.shtml
42,74LS169,Synchronous 4-Bit Up/Down Binary Counter,"The 74LS169 is a 4-bit counter that can count up or down, controlled by an UP/DOWN input. It supports synchronous presetting, meaning you can set its value directly, and has enable inputs for flexible control. This IC is useful for counting events in both directions and can be cascaded for larger counting ranges in digital systems.",Yes,No,https://eeshop.unl.edu/pdf/DM74LS169.pdf
43,74LS173,4-Bit D-Type Register with 3-State Outputs,"The 74LS173 is a 4-bit register that stores data on the rising edge of the clock and has 3-state outputs, allowing it to connect to shared data buses. It features input and output enable controls, as well as a master reset, making it suitable for temporary data storage and transfer in bus-oriented digital systems.",Yes,Yes,https://wiki.sj.ifsc.edu.br/images/6/6f/74LS173.pdf
44,74LS174,Hex (6-Bit) D-Type Flip-Flop with Clear,"The 74LS174 contains six D-type flip-flops that store data on the positive clock edge, with a direct clear input to reset all outputs. It is used for data storage, buffering, and as a simple register in digital circuits where multiple bits need to be stored or shifted at once.",Yes,Yes,https://www.futurlec.com/74LS/74LS174.shtml
45,74LS181,4-Bit Arithmetic Logic Unit (ALU),"The 74LS181 is a high-speed 4-bit ALU that can perform 16 logic operations and 16 arithmetic operations on two 4-bit inputs. It features selectable function and mode control, supports both logic and arithmetic functions, and includes carry lookahead for fast multi-bit operations. This IC is widely used for performing mathematical and logic functions in digital systems, such as computers and processors.",Yes,Yes,https://www.futurlec.com/74LS/74LS181.shtml
46,74LS191,Synchronous 4-Bit Up/Down Binary Counter with Parallel Load,"The 74LS191 is a synchronous 4-bit binary counter that can count up or down based on a control input. It features a parallel load for presetting the counter value, count enable for cascading, and outputs for terminal count and ripple clock. This IC is useful for counting, sequencing, and frequency division in digital circuits.",Yes,No,https://www.futurlec.com/74LS/74LS191.shtml
47,74LS193,Synchronous 4-Bit Up/Down Binary Counter with Separate Up/Down Clocks,"The 74LS193 is a 4-bit synchronous up/down binary counter with separate count up and count down clock inputs, parallel load, and master reset. It can be preset to any value, cascaded for multi-stage counting, and is commonly used in digital systems for reversible counting and programmable counting applications.",Yes,No,https://www.futurlec.com/74LS/74LS193.shtml
48,74LS194,4-Bit Bidirectional Universal Shift Register,"The 74LS194 is a 4-bit shift register that supports parallel loading, left and right shifting, and has a direct clear input. It offers four modes: parallel load, shift right, shift left, and inhibit, making it ideal for data storage, transfer, and serial-parallel data conversion in digital circuits.",Yes,Yes,https://www.futurlec.com/74LS/74LS194.shtml
49,74LS197,4-Stage Presettable Binary Ripple Counter,"The 74LS197 is a 4-bit presettable binary ripple counter that can count up to 16 states (modulo-16). It features asynchronous master reset and parallel load, allowing it to be preset to any value. The IC is used for counting, frequency division, and programmable counting in digital systems.",Yes,No,https://mdgomez.webs.uvigo.es/LEDG/hojas_caracteristicas/74LS197.pdf
50,74LS240,Octal Inverting 3-State Buffer/Line Driver,"The 74LS240 is an 8-channel (octal) buffer and line driver with inverting outputs and 3-state capability. It is designed to drive bus lines or buffer memory address lines, providing improved noise immunity and high fanout. The 3-state outputs allow multiple devices to share the same bus without interference, making it useful in memory and bus-oriented systems.",Yes,Yes,https://www.futurlec.com/74LS/74LS240.shtml
51,74LS241,Octal 3-State Buffer/Line Driver/Line Receiver (Selectable Inverting or Non-Inverting),"The 74LS241 is an 8-channel buffer/line driver that can be configured for inverting or non-inverting operation, with 3-state outputs for bus-oriented systems. It is designed for driving memory address lines, clock signals, or as a transmitter/receiver on shared buses, providing improved noise rejection and high output drive. The 3-state feature allows multiple devices on the same bus without conflict.",Yes,Yes,https://www.futurlec.com/74LS/74LS241.shtml
52,74LS244,Octal Non-Inverting 3-State Buffer/Line Driver,"The 74LS244 is an 8-channel (octal) buffer and line driver with non-inverting outputs and 3-state capability. It is used to drive bus lines or buffer signals in digital systems, offering improved noise margins and high output drive. The 3-state outputs enable connection of multiple devices to a common bus, making it ideal for memory address drivers and bus-oriented applications.",Yes,Yes,https://www.futurlec.com/74LS/74LS244.shtml
53,74LS245,3-State Octal Bus Transceiver,The 74LS245 is an 8-bit (octal) bus transceiver designed for two-way asynchronous data communication between buses. It has a direction control input to determine the data flow direction and a 3-state enable input to isolate the buses when needed. This IC is widely used for interfacing and buffering between data buses in digital systems.,Yes,Yes,https://www.futurlec.com/74LS/74LS245.shtml
54,74LS251,3-State 1-of-8 Line Data Selector/Multiplexer,"The 74LS251 is a multiplexer that selects one of eight data inputs and routes it to the output, based on three binary select inputs. It features a strobe input to enable or disable the output, and provides both true and complementary outputs in a 3-state configuration, allowing direct connection to a common bus. It is used for data routing and parallel-to-serial conversion in digital circuits.",Yes,Yes,https://www.futurlec.com/74LS/74LS251.shtml
55,74LS257,3-State Quad 2-Data Selectors/Multiplexers,"The 74LS257 is a quad 2-to-1 multiplexer with 3-state outputs, allowing four pairs of data inputs to be selectively routed to four outputs under the control of a single select line. The 3-state outputs enable direct connection to data buses, making it useful for bus-oriented systems and data selection applications.",Yes,Yes,https://www.futurlec.com/74LS/74LS257.shtml
56,74LS273,8-Bit Register with Clear,"The 74LS273 is an 8-bit parallel register made up of eight D-type flip-flops, all sharing a common clock and an asynchronous active-low master reset. Data present at the inputs is transferred to the outputs on the rising edge of the clock, and all outputs can be cleared to low by activating the master reset. This IC is commonly used for temporary data storage and parallel data transfer in digital systems.",Yes,Yes,https://www.futurlec.com/74LS/74LS273.shtml
57,74LS373,Octal D-Type Transparent Latch with 3-State Outputs,"The 74LS373 is an 8-bit transparent latch that allows data at the inputs to pass through to the outputs while the enable is high. When the enable goes low, the outputs latch and hold the last input state. The device features 3-state outputs, making it suitable for driving bus lines and serving as a buffer or I/O port in bus-organized systems.",Yes,Yes,https://www.futurlec.com/74LS/74LS373.shtml
58,74LS374,Octal D-Type Edge-Triggered Flip-Flop with 3-State Outputs,"The 74LS374 is an 8-bit register consisting of edge-triggered D-type flip-flops. Data at the inputs is transferred to the outputs on the rising edge of the clock. The outputs can be placed in a high-impedance state for bus-oriented applications, making it ideal for use as a buffer register or working register in digital systems.",Yes,Yes,https://www.futurlec.com/74LS/74LS374.shtml
59,74LS377,Octal D-Type Flip-Flop with Common Enable and Clock,"The 74LS377 is an 8-bit register made up of eight D-type flip-flops, all sharing a common clock and enable input. On the rising edge of the clock, if the enable is low, data from the eight inputs is stored in the flip-flops and appears at the outputs. When enable is high, the outputs retain their previous state. It is used for parallel data storage and transfer in digital systems.",Yes,Yes,https://www.futurlec.com/74LS/74LS377.shtml
60,74LS381,4-Bit Arithmetic Logic Unit (ALU) / Function Generator,"The 74LS381 is a 4-bit ALU that performs a variety of arithmetic and logic operations on two 4-bit words, selectable via function control inputs. It can add, subtract, compare, and perform logic functions like AND, OR, and XOR. The device provides outputs for the result, carry, overflow, and propagate/generate signals, making it suitable for use in small-scale processors and digital systems requiring fast parallel arithmetic and logic operations.",Yes,Yes,https://shop.griederbauteile.ch/info/7/74LS381.pdf
61,74LS393,Dual 4-Bit Binary Counter,"The 74LS393 contains two independent 4-bit binary counters in a single package. Each counter has its own clear and clock inputs and counts in binary from 0 to 15. The counters can be cascaded for longer sequences, and parallel outputs are available from each stage for flexible timing and frequency division in digital systems.",Yes,Yes,https://www.futurlec.com/74LS/74LS393.shtml
62,74LS461,8-Bit Synchronous Counter with Parallel Load,"The 74LS461 is an 8-bit synchronous counter that supports parallel load, clear, hold, and increment operations, all controlled by function select inputs. The counter can be expanded by cascading multiple ICs, features TRI-STATE outputs for bus interfacing, and is commonly used for microprogram counters, DMA controllers, and general-purpose counting applications.",Yes,Yes,https://datasheet4u.com/pdf-down/D/M/7/DM74LS461_NationalSemiconductor.pdf
63,74LS465,Octal TRI-STATE Buffer (Non-Inverting),"The 74LS465 is an octal (8-channel) non-inverting buffer with TRI-STATE outputs, allowing data to be passed or isolated from the bus. All eight buffers share a common enable line, and the outputs go to high-impedance when disabled. It is used for buffering and driving data on shared buses in digital systems.",Yes,Yes,https://www.mgelectronic.rs/ProductFilesDownload?Id=4342
64,74LS469,8-Bit Synchronous Up/Down Counter with Parallel Load,"The 74LS469 is an 8-bit synchronous up/down counter with parallel load and hold functions. It can increment or decrement its count, load a preset value, or hold its current value, all controlled by function-select inputs. Outputs are TRI-STATE for bus compatibility, and the IC is suitable for microprogram counters, DMA controllers, and general-purpose up/down counting.",Yes,Yes,https://www.alldatasheet.com/datasheet-pdf/pdf/88918/FAIRCHILD/DM74LS469.html
65,74LS670,Dummy,Dummy,Yes,Yes,https://www.futurlec.com/74LS/74LS670.shtml
66,CSEALU,Dummy,Dummy,Yes,Yes,
67,1488,Dummy,Dummy,Yes,Yes,
68,1489,Dummy,Dummy,Yes,Yes,
69,MAX232,Dummy,Dummy,Yes,Yes,
